4
28
53
77
102
126
151
175
9
5
56
50
80
75
6
26
24
30
32
36
37
35
40
42
44
45
43
200
114
138
188
163
92
15
17
13
12
65
63
68
70
67
107
182
132
60
61
59
144
120
